,scan_id,target_id,distractor_ids,utterance,stimulus_id,coarse_reference_type,reference_type,instance_type,anchors_types,anchor_ids,tokens,dataset,mentions_target_class,correct_guess,is_train,summarized_utterance,target_object,anchor_objects,referential_order,ref_objects_rel
617,scene0247_01,53,"[10, 25, 42, 47]",the window that is far away from the sofa chair,scene0247_01-window-5-53-10-25-42-47,horizontal,farthest,window,['sofa chair'],[12],"['the', 'window', 'that', 'is', 'far', 'away', 'from', 'the', 'sofa', 'chair']",sr3d,True,True,True,the window that is far away from the sofa chair,window,"['sofa chair', 'window']","['sofa chair', 'window']","[['sofa chair', 'sofa bed', 'sofa', 'chair', 'couch', 'couch cushions', 'armchair', 'folded chair', 'furniture', 'office chair', 'seat'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
618,scene0034_01,23,"[13, 15]",the window that is over the bathtub,scene0034_01-window-3-23-13-15,vertical,above,window,['bathtub'],[14],"['the', 'window', 'that', 'is', 'over', 'the', 'bathtub']",sr3d,True,True,True,the window that is over the bathtub,window,"['bathtub', 'window']","['bathtub', 'window']","[['bathtub', 'bath products', 'bath walls', 'urinal', 'shower', 'sink', 'shower floor', 'toilet', 'bed', 'bathroom counter', 'boat'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
619,scene0024_01,48,"[23, 52, 53, 54]",the plant that is in the center of the piano and the armchair,scene0024_01-plant-5-48-23-52-53-54,between,between,plant,"['piano', 'armchair']","[3, 7]","['the', 'plant', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'piano', 'and', 'the', 'armchair']",sr3d,True,True,True,the plant that is in the center of the piano and the armchair,plant,"['piano', 'armchair', 'plant']","['piano', 'armchair', 'plant']","[['piano', 'keyboard piano', 'piano bench', 'desk', 'keyboard', 'bar', 'car', 'tv', 'laptop', 'guitar', 'bed'], ['armchair', 'chair', 'office chair', 'furniture', 'rocking chair', 'folded chair', 'couch', 'sofa chair', 'seat', 'carseat', 'footstool'], ['plant', 'pot', 'potted plant', 'picture', 'flowerpot', 'decoration', 'can', 'block', 'fish', 'object', 'container']]"
620,scene0547_01,42,"[14, 43]",the chair that is far away from the laundry hamper,scene0547_01-chair-3-42-14-43,horizontal,farthest,chair,['laundry hamper'],[3],"['the', 'chair', 'that', 'is', 'far', 'away', 'from', 'the', 'laundry', 'hamper']",sr3d,True,True,True,the chair that is far away from the laundry hamper,chair,"['laundry hamper', 'chair']","['laundry hamper', 'chair']","[['laundry hamper', 'laundry basket', 'laundry bag', 'hamper', 'recycling bin', 'trash can', 'clothes dryer', 'trash bin', 'storage bin', 'washing machine', 'plastic storage bin'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
621,scene0186_00,42,[20],select the plant that is farthest from the bookshelf,scene0186_00-plant-2-42-20,horizontal,farthest,plant,['bookshelf'],[14],"['select', 'the', 'plant', 'that', 'is', 'farthest', 'from', 'the', 'bookshelf']",sr3d,True,True,True,select the plant that is farthest from the bookshelf,plant,"['bookshelf', 'plant']","['bookshelf', 'plant']","[['bookshelf', 'shelf', 'closet shelf', 'storage shelf', 'wardrobe cabinet', 'pantry shelf', 'closet', 'kitchen cabinet', 'cabinet', 'wardrobe closet', 'display case'], ['plant', 'pot', 'potted plant', 'picture', 'flowerpot', 'decoration', 'can', 'block', 'fish', 'object', 'container']]"
622,scene0340_01,33,[34],choose the bed that is farthest from the door,scene0340_01-bed-2-33-34,horizontal,farthest,bed,['door'],[36],"['choose', 'the', 'bed', 'that', 'is', 'farthest', 'from', 'the', 'door']",sr3d,True,True,True,choose the bed that is farthest from the door,bed,"['door', 'bed']","['door', 'bed']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch']]"
623,scene0673_01,15,"[25, 37]",select the shoes that are near the bookshelf,scene0673_01-shoes-3-15-25-37,horizontal,closest,shoes,['bookshelf'],[5],"['select', 'the', 'shoes', 'that', 'are', 'near', 'the', 'bookshelf']",sr3d,True,True,True,select the shoes that are near the bookshelf,shoe,"['bookshelf', 'shoe']","['bookshelf', 'shoe']","[['bookshelf', 'shelf', 'closet shelf', 'storage shelf', 'wardrobe cabinet', 'pantry shelf', 'closet', 'kitchen cabinet', 'cabinet', 'wardrobe closet', 'display case'], ['shoe', 'boots', 'slipper', 'sock', 'step', 'shoe rack', 'picture', 'object', 'tire', 'box', 'mouse']]"
624,scene0209_00,36,[35],the door that is far away from the bag,scene0209_00-door-2-36-35,horizontal,farthest,door,['bag'],[19],"['the', 'door', 'that', 'is', 'far', 'away', 'from', 'the', 'bag']",sr3d,True,True,True,the door that is far away from the bag,door,"['bag', 'door']","['bag', 'door']","[['bag', 'food bag', 'purse', 'backpack', 'shopping bag', 'grocery bag', 'duffel bag', 'luggage', 'paper bag', 'mail', 'trash bag'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
625,scene0586_00,8,"[16, 20]",the trash can that is near the sink,scene0586_00-trash_can-3-8-16-20,horizontal,closest,trash can,['sink'],[17],"['the', 'trash', 'can', 'that', 'is', 'near', 'the', 'sink']",sr3d,True,True,True,the trash can that is near the sink,trash can,"['sink', 'trash can']","['sink', 'trash can']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
626,scene0590_00,20,[58],select the door that is farthest from the telephone,scene0590_00-door-2-20-58,horizontal,farthest,door,['telephone'],[45],"['select', 'the', 'door', 'that', 'is', 'farthest', 'from', 'the', 'telephone']",sr3d,True,True,True,select the door that is farthest from the telephone,door,"['telephone', 'door']","['telephone', 'door']","[['telephone', 'tv', 'mail', 'headphones', 'picture', 'remote', 'switch', 'iron', 'clock', 'block', 'pipe'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
627,scene0362_00,25,[11],select the door that is far from the trash can,scene0362_00-door-2-25-11,horizontal,farthest,door,['trash can'],[23],"['select', 'the', 'door', 'that', 'is', 'far', 'from', 'the', 'trash', 'can']",sr3d,True,True,True,select the door that is far from the trash can,door,"['trash can', 'door']","['trash can', 'door']","[['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
628,scene0510_01,4,[39],the trash can that is closer to the paper towel dispenser,scene0510_01-trash_can-2-4-39,horizontal,closest,trash can,['paper towel dispenser'],[9],"['the', 'trash', 'can', 'that', 'is', 'closer', 'to', 'the', 'paper', 'towel', 'dispenser']",sr3d,True,True,True,the trash can that is closer to the paper towel dispenser,trash can,"['paper towel dispenser', 'trash can']","['paper towel dispenser', 'trash can']","[['paper towel dispenser', 'toilet paper dispenser', 'hand dryer', 'toilet paper holder', 'paper towel', 'toilet seat cover dispenser', 'soap dispenser', 'toilet paper', 'paper towel roll', 'hand towel', 'bathroom stall'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
629,scene0309_00,13,[14],the desk that is far from the counter,scene0309_00-desk-2-13-14,horizontal,farthest,desk,['counter'],[18],"['the', 'desk', 'that', 'is', 'far', 'from', 'the', 'counter']",sr3d,True,True,True,the desk that is far from the counter,desk,"['counter', 'desk']","['counter', 'desk']","[['counter', 'kitchen counter', 'picture', 'stand', 'bathroom counter', 'block', 'display', 'table', 'object', 'machine', 'step'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
630,scene0111_00,8,[34],the kitchen cabinets that are closer to the table,scene0111_00-kitchen_cabinets-2-8-34,horizontal,closest,kitchen cabinets,['table'],[12],"['the', 'kitchen', 'cabinets', 'that', 'are', 'closer', 'to', 'the', 'table']",sr3d,True,True,True,the kitchen cabinets that are closer to the table,kitchen cabinet,"['table', 'kitchen cabinet']","['table', 'kitchen cabinet']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['kitchen cabinet', 'cabinet', 'kitchen counter', 'bathroom cabinet', 'cabinet door', 'kitchen island', 'wardrobe cabinet', 'drawer', 'file cabinet', 'bookshelf', 'counter']]"
631,scene0368_01,19,"[17, 18]",choose the table that is next to the armchair,scene0368_01-table-3-19-17-18,horizontal,closest,table,['armchair'],[21],"['choose', 'the', 'table', 'that', 'is', 'next', 'to', 'the', 'armchair']",sr3d,True,True,True,choose the table that is next to the armchair,table,"['armchair', 'table']","['armchair', 'table']","[['armchair', 'chair', 'office chair', 'furniture', 'rocking chair', 'folded chair', 'couch', 'sofa chair', 'seat', 'carseat', 'footstool'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
632,scene0698_01,11,[38],select the door that is farthest from the desk,scene0698_01-door-2-11-38,horizontal,farthest,door,['desk'],[43],"['select', 'the', 'door', 'that', 'is', 'farthest', 'from', 'the', 'desk']",sr3d,True,True,True,select the door that is farthest from the desk,door,"['desk', 'door']","['desk', 'door']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
633,scene0673_05,75,"[25, 45, 59, 61]",find the bag that is on the box,scene0673_05-bag-5-75-25-45-59-61,support,supported-by,bag,['box'],[76],"['find', 'the', 'bag', 'that', 'is', 'on', 'the', 'box']",sr3d,True,True,True,find the bag that is on the box,bag,"['box', 'bag']","['box', 'bag']","[['box', 'covered box', 'container', 'storage box', 'case', 'picture', 'block', 'toolbox', 'mail', 'coffee box', 'crate'], ['bag', 'food bag', 'purse', 'backpack', 'shopping bag', 'grocery bag', 'duffel bag', 'luggage', 'paper bag', 'mail', 'trash bag']]"
634,scene0603_01,40,[8],choose the desk that is close to the cabinet,scene0603_01-desk-2-40-8,horizontal,closest,desk,['cabinet'],[10],"['choose', 'the', 'desk', 'that', 'is', 'close', 'to', 'the', 'cabinet']",sr3d,True,True,True,choose the desk that is close to the cabinet,desk,"['cabinet', 'desk']","['cabinet', 'desk']","[['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
635,scene0241_00,3,[21],find the storage bin that is near the lamp,scene0241_00-storage_bin-2-3-21,horizontal,closest,storage bin,['lamp'],[15],"['find', 'the', 'storage', 'bin', 'that', 'is', 'near', 'the', 'lamp']",sr3d,True,True,True,find the storage bin that is near the lamp,storage bin,"['lamp', 'storage bin']","['lamp', 'storage bin']","[['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin'], ['storage bin', 'plastic storage bin', 'storage container', 'storage box', 'storage organizer', 'plastic bin', 'recycling bin', 'trash bin', 'storage shelf', 'plastic container', 'trash can']]"
636,scene0101_01,50,[47],select the backpack that is closer to the bathtub,scene0101_01-backpack-2-50-47,horizontal,closest,backpack,['bathtub'],[79],"['select', 'the', 'backpack', 'that', 'is', 'closer', 'to', 'the', 'bathtub']",sr3d,True,True,True,select the backpack that is closer to the bathtub,backpack,"['bathtub', 'backpack']","['bathtub', 'backpack']","[['bathtub', 'bath products', 'bath walls', 'urinal', 'shower', 'sink', 'shower floor', 'toilet', 'bed', 'bathroom counter', 'boat'], ['backpack', 'bag', 'duffel bag', 'purse', 'luggage', 'food bag', 'suitcase', 'grocery bag', 'golf bag', 'shopping bag', 'messenger bag']]"
637,scene0601_01,33,"[21, 22]",select the picture that is far from the whiteboard,scene0601_01-picture-3-33-21-22,horizontal,farthest,picture,['whiteboard'],[20],"['select', 'the', 'picture', 'that', 'is', 'far', 'from', 'the', 'whiteboard']",sr3d,True,True,True,select the picture that is far from the whiteboard,picture,"['whiteboard', 'picture']","['whiteboard', 'picture']","[['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light']]"
638,scene0642_01,3,[2],the bed that is farthest from the sink,scene0642_01-bed-2-3-2,horizontal,farthest,bed,['sink'],[47],"['the', 'bed', 'that', 'is', 'farthest', 'from', 'the', 'sink']",sr3d,True,True,True,the bed that is farthest from the sink,bed,"['sink', 'bed']","['sink', 'bed']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch']]"
639,scene0592_00,44,"[50, 52]",find the mouse that is far from the trash can,scene0592_00-mouse-3-44-50-52,horizontal,farthest,mouse,['trash can'],[35],"['find', 'the', 'mouse', 'that', 'is', 'far', 'from', 'the', 'trash', 'can']",sr3d,True,True,True,find the mouse that is far from the trash can,mouse,"['trash can', 'mouse']","['trash can', 'mouse']","[['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container'], ['mouse', 'picture', 'bear', 'machine', 'fish', 'shoe', 'object', 'remote', 'heater', 'person', 'case']]"
640,scene0419_02,50,"[48, 49]",find the window that is farthest from the mouse,scene0419_02-window-3-50-48-49,horizontal,farthest,window,['mouse'],[3],"['find', 'the', 'window', 'that', 'is', 'farthest', 'from', 'the', 'mouse']",sr3d,True,True,True,find the window that is farthest from the mouse,window,"['mouse', 'window']","['mouse', 'window']","[['mouse', 'picture', 'bear', 'machine', 'fish', 'shoe', 'object', 'remote', 'heater', 'person', 'case'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
641,scene0590_01,19,"[48, 49]",select the chair that is farthest from the sink,scene0590_01-chair-3-19-48-49,horizontal,farthest,chair,['sink'],[25],"['select', 'the', 'chair', 'that', 'is', 'farthest', 'from', 'the', 'sink']",sr3d,True,True,True,select the chair that is farthest from the sink,chair,"['sink', 'chair']","['sink', 'chair']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
642,scene0590_00,0,[44],"looking at the front of the desk, pick the table that is on the right of the desk",scene0590_00-table-2-0-44,allocentric,right,table,['desk'],[2],"['looking', 'at', 'the', 'front', 'of', 'the', 'desk', 'pick', 'the', 'table', 'that', 'is', 'on', 'the', 'right', 'of', 'the', 'desk']",sr3d,True,True,True,"looking at the front of the desk, pick the table that is on the right of the desk",table,"['desk', 'table']","['desk', 'table']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
643,scene0301_02,4,"[24, 30]",the curtain that is near the tv,scene0301_02-curtain-3-4-24-30,horizontal,closest,curtain,['tv'],[0],"['the', 'curtain', 'that', 'is', 'near', 'the', 'tv']",sr3d,True,True,True,the curtain that is near the tv,curtain,"['tv', 'curtain']","['tv', 'curtain']","[['tv', 'tv stand', 'fan', 'bar', 'car', 'picture', 'remote', 'monitor', 'mail', 'salt', 'laptop'], ['curtain', 'curtain rod', 'cloth', 'shower curtain', 'blinds', 'blanket', 'window', 'decoration', 'screen', 'wall hanging', 'toilet paper']]"
