,index,stimulus_id,utterance,correct_guess,speaker_id,listener_id,scan_id,instance_type,target_id,tokens,dataset,mentions_target_class,uses_object_lang,uses_spatial_lang,uses_color_lang,uses_shape_lang,is_train,target_object,summarized_utterance,anchor_objects,referential_order,ref_objects_rel
616,22018,scene0143_00-pillow-2-11-12,the left pillow on the bed,True,98,590,scene0143_00,pillow,11,"['the', 'left', 'pillow', 'on', 'the', 'bed']",nr3d,True,True,True,False,False,True,pillow,the left pillow on the bed.,['bed'],"['bed', 'pillow']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm']]"
617,12555,scene0285_00-office_chair-3-14-13-15,The chair closest to the brown door.,True,501,132,scene0285_00,office chair,14,"['the', 'chair', 'closest', 'to', 'the', 'brown', 'door']",nr3d,True,True,True,True,False,True,chair,the chair closest to the brown door.,['door'],"['door', 'chair']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
618,14527,scene0603_00-chair-6-3-1-2-4-5-28,chair beside desk,True,500,94,scene0603_00,chair,3,"['chair', 'beside', 'desk']",nr3d,True,True,True,False,False,True,chair,chair beside desk.,['desk'],"['desk', 'chair']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
619,4230,scene0464_00-keyboard-3-34-15-16,It is the keyboard closest to the whiteboard.,True,179,645,scene0464_00,keyboard,34,"['it', 'is', 'the', 'keyboard', 'closest', 'to', 'the', 'whiteboard']",nr3d,True,True,True,False,False,True,keyboard,the keyboard closest to the whiteboard.,['whiteboard'],"['whiteboard', 'keyboard']","[['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['keyboard', 'keyboard piano', 'laptop', 'printer', 'controller', 'machine', 'picture', 'remote', 'heater', 'notepad', 'block']]"
620,26444,scene0489_00-desk-3-9-7-8,The desk farthest away from the desks with computers on it.,True,596,70,scene0489_00,desk,9,"['the', 'desk', 'farthest', 'away', 'from', 'the', 'desks', 'with', 'computers', 'on', 'it']",nr3d,True,True,True,False,False,True,desk,the desk farthest away from the desks with computers.,['laptop'],"['desk', 'laptop', 'desk']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['laptop', 'keyboard', 'notepad', 'printer', 'tv', 'picture', 'machine', 'mail', 'controller', 'copier', 'folder'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
621,2305,scene0489_00-office_chair-2-31-0,There are two chairs next to the window. Pick on of these chairs whose desk has a monitor on it.,False,384,257,scene0489_00,office chair,31,"['there', 'are', 'two', 'chairs', 'next', 'to', 'the', 'window', 'pick', 'on', 'of', 'these', 'chairs', 'whose', 'desk', 'has', 'a', 'monitor', 'on', 'it']",nr3d,True,True,True,False,False,True,chair,choose the chair next to the window with a monitor on its desk.,"['window', 'desk', 'monitor']","['window', 'desk', 'monitor', 'chair']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
622,23796,scene0006_00-chair-3-7-5-6,chair farthest from the window,True,94,353,scene0006_00,chair,7,"['chair', 'farthest', 'from', 'the', 'window']",nr3d,True,True,True,False,False,True,chair,the chair farthest from the window.,['window'],"['window', 'chair']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
623,12192,scene0162_00-door-2-21-8,"The screen door, opposite to the brown door",True,570,112,scene0162_00,door,21,"['the', 'screen', 'door', 'opposite', 'to', 'the', 'brown', 'door']",nr3d,True,True,True,True,False,True,door,the screen door opposite the brown door.,[],['door'],"[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
624,20290,scene0331_00-picture-5-10-11-12-22-31,"On the wall with the XI on it, select the bottom most picture of the 3.",True,254,87,scene0331_00,picture,10,"['on', 'the', 'wall', 'with', 'the', 'xi', 'on', 'it', 'select', 'the', 'bottom', 'most', 'picture', 'of', 'the', 'three']",nr3d,True,True,True,False,False,True,picture,the bottom most picture on the wall with the xi on it.,"['salt', 'wall']","['salt', 'wall', 'picture']","[['salt', 'picture', 'can', 'wig', 'scale', 'tap', 'block', 'fan', 'mail', 'mat', 'cap'], ['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light']]"
625,12236,scene0341_00-desk-4-19-4-21-47,desk closest to the door,True,175,650,scene0341_00,desk,19,"['desk', 'closest', 'to', 'the', 'door']",nr3d,True,True,True,False,False,True,desk,the desk nearest to the door.,['door'],"['door', 'desk']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
626,104,scene0312_00-lamp-2-16-7,'The lamp next to the TV.',True,564,310,scene0312_00,lamp,16,"['the', 'lamp', 'next', 'to', 'the', 'tv', ""'""]",nr3d,True,True,False,False,False,True,lamp,the lamp next to the tv.,['tv'],"['tv', 'lamp']","[['tv', 'tv stand', 'fan', 'bar', 'car', 'picture', 'remote', 'monitor', 'mail', 'salt', 'laptop'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
627,12625,scene0567_00-light-2-22-23,It is the light that is one the same side of the bed that the towel is located.,True,179,17,scene0567_00,light,22,"['it', 'is', 'the', 'light', 'that', 'is', 'one', 'the', 'same', 'side', 'of', 'the', 'bed', 'that', 'the', 'towel', 'is', 'located']",nr3d,True,True,True,False,False,True,light,the light on the same side of the bed as the towel.,"['bed', 'towel']","['bed', 'towel', 'light']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['towel', 'hand towel', 'washcloth', 'blanket', 'cloth', 'paper towel', 'shower', 'bathrobe', 'laundry bag', 'toilet paper', 'sock'], ['light', 'night light', 'picture', 'star', 'object', 'machine', 'heater', 'switch', 'candle', 'film light', 'block']]"
628,4875,scene0301_00-stool-2-17-21,The stool next to the couch,True,596,471,scene0301_00,stool,17,"['the', 'stool', 'next', 'to', 'the', 'couch']",nr3d,True,True,False,False,False,True,stool,the stool next to the couch.,['couch'],"['couch', 'stool']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['stool', 'stepstool', 'step stool', 'chair', 'footstool', 'side table', 'seat', 'office chair', 'furniture', 'end table', 'folded chair']]"
629,23797,scene0516_00-bag-2-27-13,The larger of the bags.,True,564,648,scene0516_00,bag,27,"['the', 'larger', 'of', 'the', 'bags']",nr3d,True,True,False,False,True,True,bag,the larger bag.,[],['bag'],"[['bag', 'food bag', 'purse', 'backpack', 'shopping bag', 'grocery bag', 'duffel bag', 'luggage', 'paper bag', 'mail', 'trash bag']]"
630,17986,scene0186_00-cabinet-6-12-10-13-31-32-47,the cabinet has 3 pictures hanging above it,True,127,317,scene0186_00,cabinet,12,"['the', 'cabinet', 'has', 'three', 'pictures', 'hanging', 'above', 'it']",nr3d,True,True,True,False,False,True,cabinet,the cabinet with 3 pictures hanging above it.,['picture'],"['picture', 'cabinet']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
631,27636,scene0252_00-chair-4-15-11-12-14,"When standing in the room looking at the whiteboard, the corret chair is on the right hand side and closest to the whiteboard.",True,411,541,scene0252_00,chair,15,"['when', 'standing', 'in', 'the', 'room', 'looking', 'at', 'the', 'whiteboard', 'the', 'correct', 'chair', 'is', 'on', 'the', 'right', 'hand', 'side', 'and', 'closest', 'to', 'the', 'whiteboard']",nr3d,True,True,True,False,False,True,chair,the chair on the right side and closest to the whiteboard.,['whiteboard'],"['whiteboard', 'chair']","[['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
632,13839,scene0136_00-printer-4-6-7-8-9,the printer that is just a few inches above the floor.,True,327,329,scene0136_00,printer,6,"['the', 'printer', 'that', 'is', 'just', 'a', 'few', 'inches', 'above', 'the', 'floor']",nr3d,True,True,True,False,False,True,printer,the printer near the floor.,['floor'],"['floor', 'printer']","[['floor', 'closet floor', 'carpet', 'shower floor', 'step', 'picture', 'shoe', 'table', 'mat', 'scale', 'toilet'], ['printer', 'copier', 'paper', 'scanner', 'machine', 'picture', 'mail', 'keyboard', 'coffee maker', 'laptop', 'heater']]"
633,12140,scene0167_00-couch-2-6-5,The couch next to the chair and foot stool,True,501,497,scene0167_00,couch,6,"['the', 'couch', 'next', 'to', 'the', 'chair', 'and', 'foot', 'stool']",nr3d,True,True,False,False,False,True,couch,the couch next to the chair and foot stool.,"['chair', 'footstool']","['chair', 'footstool', 'couch']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['footstool', 'footrest', 'stool', 'step stool', 'furniture', 'stepstool', 'armchair', 'chair', 'side table', 'seat', 'folded chair'], ['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat']]"
634,23097,scene0661_00-table-5-6-7-8-9-10,It is the table NOT butted up against a wall.,True,179,714,scene0661_00,table,6,"['it', 'is', 'the', 'table', 'not', 'butted', 'up', 'against', 'a', 'wall']",nr3d,True,True,True,False,False,True,table,the table not against a wall.,['wall'],"['wall', 'table']","[['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
635,26062,scene0061_00-chair-2-20-26,Chair with its back to the TV,True,175,596,scene0061_00,chair,20,"['chair', 'with', 'its', 'back', 'to', 'the', 'tv']",nr3d,True,True,False,False,False,True,chair,the chair facing away from the tv.,['tv'],"['tv', 'chair']","[['tv', 'tv stand', 'fan', 'bar', 'car', 'picture', 'remote', 'monitor', 'mail', 'salt', 'laptop'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
636,27622,scene0326_00-pillow-4-11-9-10-12,pillow in the corner of the sofa.,False,175,670,scene0326_00,pillow,11,"['pillow', 'in', 'the', 'corner', 'of', 'the', 'sofa']",nr3d,True,True,True,False,False,True,pillow,the pillow in the corner of the sofa.,['sofa'],"['sofa', 'pillow']","[['sofa', 'sofa bed', 'sofa chair', 'couch', 'couch cushions', 'furniture', 'seat', 'armchair', 'futon', 'chair', 'tv'], ['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm']]"
637,10223,scene0650_00-sofa_chair-3-11-10-13,The chair with dots that is slightly pulled out.,False,2,21,scene0650_00,sofa chair,11,"['the', 'chair', 'with', 'dots', 'that', 'is', 'slightly', 'pulled', 'out']",nr3d,True,True,True,False,False,True,chair,the slightly pulled out chair with dots.,['picture'],"['picture', 'chair']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
638,18949,scene0440_00-desk-2-6-5,Choose the desk next to the bunkbed.,True,183,564,scene0440_00,desk,6,"['choose', 'the', 'desk', 'next', 'to', 'the', 'bunk', 'bed']",nr3d,True,True,False,False,False,True,desk,the desk next to the bunkbed.,['bunk bed'],"['bunk bed', 'desk']","[['bunk bed', 'loft bed', 'tv stand', 'luggage rack', 'storage shelf', 'headboard', 'furniture', 'structure', 'shelf', 'step stool', 'futon'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
639,13717,scene0230_00-trash_can-2-11-12,The blue trash can between two chairs.,True,374,665,scene0230_00,trash can,11,"['the', 'blue', 'trash', 'can', 'between', 'two', 'chairs']",nr3d,True,True,True,True,False,True,trash can,the blue trash can between chairs.,['chair'],"['chair', 'trash can']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
640,15682,scene0667_00-table-5-7-4-5-6-26,This table is a large rectangle and is the one farthest away from the doors.,False,85,564,scene0667_00,table,7,"['this', 'table', 'is', 'a', 'large', 'rectangle', 'and', 'is', 'the', 'one', 'farthest', 'away', 'from', 'the', 'doors']",nr3d,True,True,True,False,True,True,table,the farthest table from the doors.,['door'],"['door', 'table']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
641,4897,scene0133_00-chair-5-2-3-4-5-20,It's a wooden chair by itself under what looks like may be a picture.,True,16,257,scene0133_00,chair,2,"['it', 'is', 'a', 'wooden', 'chair', 'by', 'itself', 'under', 'what', 'looks', 'like', 'may', 'be', 'a', 'picture']",nr3d,True,True,True,False,False,True,chair,the wooden chair under a possible picture.,['picture'],"['picture', 'chair']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
642,5018,scene0024_00-table-4-54-14-15-27,There is a lamp on the table and a ball next to it,True,596,132,scene0024_00,table,54,"['there', 'is', 'a', 'lamp', 'on', 'the', 'table', 'and', 'a', 'ball', 'next', 'to', 'it']",nr3d,True,True,True,False,False,True,lamp,a lamp on the table with a ball next to it.,"['table', 'ball']","['table', 'ball', 'lamp']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['ball', 'picture', 'globe', 'basket', 'exercise ball', 'machine', 'block', 'mail', 'object', 'box', 'star'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
643,25406,scene0673_00-backpack-3-58-10-63,The backpack between the tv and the couch,True,596,85,scene0673_00,backpack,58,"['the', 'backpack', 'between', 'the', 'tv', 'and', 'the', 'couch']",nr3d,True,True,True,False,False,True,backpack,the backpack between the tv and the couch.,"['tv', 'couch']","['tv', 'couch', 'backpack']","[['tv', 'tv stand', 'fan', 'bar', 'car', 'picture', 'remote', 'monitor', 'mail', 'salt', 'laptop'], ['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['backpack', 'bag', 'duffel bag', 'purse', 'luggage', 'food bag', 'suitcase', 'grocery bag', 'golf bag', 'shopping bag', 'messenger bag']]"
