,scan_id,target_id,distractor_ids,utterance,stimulus_id,coarse_reference_type,reference_type,instance_type,anchors_types,anchor_ids,tokens,dataset,mentions_target_class,correct_guess,is_train,summarized_utterance,target_object,anchor_objects,referential_order,ref_objects_rel
1273,scene0341_01,22,[5],choose the window that is farthest from the trash can,scene0341_01-window-2-22-5,horizontal,farthest,window,['trash can'],[42],"['choose', 'the', 'window', 'that', 'is', 'farthest', 'from', 'the', 'trash', 'can']",sr3d,True,True,True,choose the window that is farthest from the trash can,window,"['trash can', 'window']","['trash can', 'window']","[['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
1274,scene0492_00,10,"[11, 12, 13]",find the bathroom stall door that is beside the chair,scene0492_00-bathroom_stall_door-4-10-11-12-13,horizontal,closest,bathroom stall door,['chair'],[0],"['find', 'the', 'bathroom', 'stall', 'door', 'that', 'is', 'beside', 'the', 'chair']",sr3d,True,True,True,find the bathroom stall door that is beside the chair,bathroom stall door,"['chair', 'bathroom stall door']","['chair', 'bathroom stall door']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['bathroom stall door', 'bathroom stall', 'shower door', 'closet door', 'door wall', 'bathroom cabinet', 'toilet paper dispenser', 'shower wall', 'toilet', 'door', 'closet wall']]"
1275,scene0586_01,13,[20],select the kitchen cabinets that are above the kitchen counter,scene0586_01-kitchen_cabinets-2-13-20,vertical,above,kitchen cabinets,['kitchen counter'],[21],"['select', 'the', 'kitchen', 'cabinets', 'that', 'are', 'above', 'the', 'kitchen', 'counter']",sr3d,True,True,True,select the kitchen cabinets that are above the kitchen counter,kitchen cabinet,"['kitchen counter', 'kitchen cabinet']","['kitchen counter', 'kitchen cabinet']","[['kitchen counter', 'bathroom counter', 'kitchen island', 'kitchen cabinet', 'counter', 'breakfast bar', 'dining table', 'table', 'workbench', 'drawer', 'coffee maker'], ['kitchen cabinet', 'cabinet', 'kitchen counter', 'bathroom cabinet', 'cabinet door', 'kitchen island', 'wardrobe cabinet', 'drawer', 'file cabinet', 'bookshelf', 'counter']]"
1276,scene0385_00,15,[16],find the pillow that is far away from the door,scene0385_00-pillow-2-15-16,horizontal,farthest,pillow,['door'],[20],"['find', 'the', 'pillow', 'that', 'is', 'far', 'away', 'from', 'the', 'door']",sr3d,True,True,True,find the pillow that is far away from the door,pillow,"['door', 'pillow']","['door', 'pillow']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm']]"
1277,scene0142_00,1,[44],choose the board that is far from the cabinet,scene0142_00-board-2-1-44,horizontal,farthest,board,['cabinet'],[8],"['choose', 'the', 'board', 'that', 'is', 'far', 'from', 'the', 'cabinet']",sr3d,True,True,True,choose the board that is far from the cabinet,board,"['cabinet', 'board']","['cabinet', 'board']","[['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board'], ['board', 'picture', 'case', 'block', 'card', 'box', 'display', 'machine', 'clip', 'step', 'stand']]"
1278,scene0698_01,11,[38],the door that is near the bed,scene0698_01-door-2-11-38,horizontal,closest,door,['bed'],[40],"['the', 'door', 'that', 'is', 'near', 'the', 'bed']",sr3d,True,True,True,the door that is near the bed,door,"['bed', 'door']","['bed', 'door']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
1279,scene0515_01,67,[41],"looking at the front of the chair, choose the stool that is on the left of it",scene0515_01-stool-2-67-41,allocentric,left,stool,['chair'],[66],"['looking', 'at', 'the', 'front', 'of', 'the', 'chair', 'choose', 'the', 'stool', 'that', 'is', 'on', 'the', 'left', 'of', 'it']",sr3d,True,True,True,"looking at the front of the chair, choose the stool that is on the left of it",stool,"['chair', 'stool']","['chair', 'stool']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['stool', 'stepstool', 'step stool', 'chair', 'footstool', 'side table', 'seat', 'office chair', 'furniture', 'end table', 'folded chair']]"
1280,scene0380_01,6,"[5, 7]",choose the chair that is far away from the blinds,scene0380_01-chair-3-6-5-7,horizontal,farthest,chair,['blinds'],[4],"['choose', 'the', 'chair', 'that', 'is', 'far', 'away', 'from', 'the', 'blinds']",sr3d,True,True,True,choose the chair that is far away from the blinds,chair,"['blinds', 'chair']","['blinds', 'chair']","[['blinds', 'curtain', 'window', 'cloth', 'paper', 'vent', 'machine', 'light', 'glass', 'block', 'picture'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1281,scene0419_01,20,"[7, 13]",choose the kitchen cabinet that is close to the couch,scene0419_01-kitchen_cabinet-3-20-7-13,horizontal,closest,kitchen cabinet,['couch'],[24],"['choose', 'the', 'kitchen', 'cabinet', 'that', 'is', 'close', 'to', 'the', 'couch']",sr3d,True,True,True,choose the kitchen cabinet that is close to the couch,kitchen cabinet,"['couch', 'kitchen cabinet']","['couch', 'kitchen cabinet']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['kitchen cabinet', 'cabinet', 'kitchen counter', 'bathroom cabinet', 'cabinet door', 'kitchen island', 'wardrobe cabinet', 'drawer', 'file cabinet', 'bookshelf', 'counter']]"
1282,scene0301_02,24,"[4, 30]",the curtain that is far from the staircase,scene0301_02-curtain-3-24-4-30,horizontal,farthest,curtain,['staircase'],[7],"['the', 'curtain', 'that', 'is', 'far', 'from', 'the', 'staircase']",sr3d,True,True,True,the curtain that is far from the staircase,curtain,"['staircase', 'curtain']","['staircase', 'curtain']","[['staircase', 'stair', 'stair rail', 'step', 'handrail', 'ladder', 'folded ladder', 'banister', 'structure', 'railing', 'hand rail'], ['curtain', 'curtain rod', 'cloth', 'shower curtain', 'blinds', 'blanket', 'window', 'decoration', 'screen', 'wall hanging', 'toilet paper']]"
1283,scene0346_01,3,[15],choose the door that is near the toilet paper,scene0346_01-door-2-3-15,horizontal,closest,door,['toilet paper'],[8],"['choose', 'the', 'door', 'that', 'is', 'near', 'the', 'toilet', 'paper']",sr3d,True,True,True,choose the door that is near the toilet paper,door,"['toilet paper', 'door']","['toilet paper', 'door']","[['toilet paper', 'paper towel', 'paper', 'toilet', 'toilet paper holder', 'paper towel roll', 'toilet paper dispenser', 'toiletry', 'cloth', 'toilet brush', 'trash can'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
1284,scene0263_00,16,"[14, 15, 17]",select the chair that is far away from the computer tower,scene0263_00-chair-4-16-14-15-17,horizontal,farthest,chair,['computer tower'],[6],"['select', 'the', 'chair', 'that', 'is', 'far', 'away', 'from', 'the', 'computer', 'tower']",sr3d,True,True,True,select the chair that is far away from the computer tower,chair,"['computer tower', 'chair']","['computer tower', 'chair']","[['computer tower', 'laptop', 'media center', 'printer', 'copier', 'structure', 'machine', 'tv', 'elevator', 'boiler', 'exercise machine'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1285,scene0590_01,27,[61],choose the mirror that is far away from the counter,scene0590_01-mirror-2-27-61,horizontal,farthest,mirror,['counter'],[5],"['choose', 'the', 'mirror', 'that', 'is', 'far', 'away', 'from', 'the', 'counter']",sr3d,True,True,True,choose the mirror that is far away from the counter,mirror,"['counter', 'mirror']","['counter', 'mirror']","[['counter', 'kitchen counter', 'picture', 'stand', 'bathroom counter', 'block', 'display', 'table', 'object', 'machine', 'step'], ['mirror', 'mirror doors', 'glass', 'window', 'tv', 'frame', 'tap', 'door', 'bar', 'wig', 'car']]"
1286,scene0323_01,30,[11],the trash can that is in the center of the refrigerator and the door,scene0323_01-trash_can-2-30-11,between,between,trash can,"['refrigerator', 'door']","[12, 28]","['the', 'trash', 'can', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'refrigerator', 'and', 'the', 'door']",sr3d,True,True,True,the trash can that is in the center of the refrigerator and the door,trash can,"['refrigerator', 'door', 'trash can']","['refrigerator', 'door', 'trash can']","[['refrigerator', 'mini fridge', 'vending machine', 'cabinet door', 'kitchen cabinet', 'file cabinet', 'cabinet', 'door', 'oven', 'tv', 'bathroom cabinet'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
1287,scene0465_01,30,"[9, 23]",select the window that is close to the sink,scene0465_01-window-3-30-9-23,horizontal,closest,window,['sink'],[13],"['select', 'the', 'window', 'that', 'is', 'close', 'to', 'the', 'sink']",sr3d,True,True,True,select the window that is close to the sink,window,"['sink', 'window']","['sink', 'window']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
1288,scene0640_00,50,"[28, 51]",the chair that is far away from the shelf,scene0640_00-chair-3-50-28-51,horizontal,farthest,chair,['shelf'],[29],"['the', 'chair', 'that', 'is', 'far', 'away', 'from', 'the', 'shelf']",sr3d,True,True,True,the chair that is far away from the shelf,chair,"['shelf', 'chair']","['shelf', 'chair']","[['shelf', 'storage shelf', 'bookshelf', 'closet shelf', 'display', 'display rack', 'pantry shelf', 'closet', 'stand', 'cabinet', 'structure'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1289,scene0016_00,44,[40],select the curtain that is in front of the piano,scene0016_00-curtain-2-44-40,allocentric,front,curtain,['piano'],[13],"['select', 'the', 'curtain', 'that', 'is', 'in', 'front', 'of', 'the', 'piano']",sr3d,True,True,True,select the curtain that is in front of the piano,curtain,"['piano', 'curtain']","['piano', 'curtain']","[['piano', 'keyboard piano', 'piano bench', 'desk', 'keyboard', 'bar', 'car', 'tv', 'laptop', 'guitar', 'bed'], ['curtain', 'curtain rod', 'cloth', 'shower curtain', 'blinds', 'blanket', 'window', 'decoration', 'screen', 'wall hanging', 'toilet paper']]"
1290,scene0313_00,12,[13],select the coffee table that is farthest from the end table,scene0313_00-coffee_table-2-12-13,horizontal,farthest,coffee table,['end table'],[15],"['select', 'the', 'coffee', 'table', 'that', 'is', 'farthest', 'from', 'the', 'end', 'table']",sr3d,True,True,True,select the coffee table that is farthest from the end table,coffee table,"['end table', 'coffee table']","['end table', 'coffee table']","[['end table', 'side table', 'table', 'coffee table', 'dining table', 'nightstand', 'folded table', 'tv stand', 'furniture', 'desk', 'round table'], ['coffee table', 'side table', 'end table', 'table', 'dining table', 'tv stand', 'folded table', 'furniture', 'round table', 'kitchen island', 'pool table']]"
1291,scene0667_00,12,[34],choose the board that is close to the stool,scene0667_00-board-2-12-34,horizontal,closest,board,['stool'],[43],"['choose', 'the', 'board', 'that', 'is', 'close', 'to', 'the', 'stool']",sr3d,True,True,True,choose the board that is close to the stool,board,"['stool', 'board']","['stool', 'board']","[['stool', 'stepstool', 'step stool', 'chair', 'footstool', 'side table', 'seat', 'office chair', 'furniture', 'end table', 'folded chair'], ['board', 'picture', 'case', 'block', 'card', 'box', 'display', 'machine', 'clip', 'step', 'stand']]"
1292,scene0051_02,48,"[13, 14]",choose the window that is far away from the desk,scene0051_02-window-3-48-13-14,horizontal,farthest,window,['desk'],[2],"['choose', 'the', 'window', 'that', 'is', 'far', 'away', 'from', 'the', 'desk']",sr3d,True,True,True,choose the window that is far away from the desk,window,"['desk', 'window']","['desk', 'window']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
1293,scene0098_00,34,[3],select the cup that is close to the whiteboard,scene0098_00-cup-2-34-3,horizontal,closest,cup,['whiteboard'],[17],"['select', 'the', 'cup', 'that', 'is', 'close', 'to', 'the', 'whiteboard']",sr3d,True,True,True,select the cup that is close to the whiteboard,cup,"['whiteboard', 'cup']","['whiteboard', 'cup']","[['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['cup', 'mug', 'pot', 'coffee mug', 'bowl', 'picture', 'candle', 'object', 'bucket', 'teapot', 'can']]"
1294,scene0505_01,51,"[3, 4, 42, 50]",choose the office chair that is close to the door,scene0505_01-office_chair-5-51-3-4-42-50,horizontal,closest,office chair,['door'],[12],"['choose', 'the', 'office', 'chair', 'that', 'is', 'close', 'to', 'the', 'door']",sr3d,True,True,True,choose the office chair that is close to the door,office chair,"['door', 'office chair']","['door', 'office chair']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['office chair', 'chair', 'armchair', 'furniture', 'folded chair', 'rocking chair', 'carseat', 'sofa chair', 'massage chair', 'exercise bike', 'seat']]"
1295,scene0206_00,13,[14],select the table that is far away from the whiteboard,scene0206_00-table-2-13-14,horizontal,farthest,table,['whiteboard'],[22],"['select', 'the', 'table', 'that', 'is', 'far', 'away', 'from', 'the', 'whiteboard']",sr3d,True,True,True,select the table that is far away from the whiteboard,table,"['whiteboard', 'table']","['whiteboard', 'table']","[['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
1296,scene0370_00,10,"[12, 30]",select the table that is far away from the window,scene0370_00-table-3-10-12-30,horizontal,farthest,table,['window'],[29],"['select', 'the', 'table', 'that', 'is', 'far', 'away', 'from', 'the', 'window']",sr3d,True,True,True,select the table that is far away from the window,table,"['window', 'table']","['window', 'table']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
1297,scene0673_00,69,"[8, 9]",find the shoes that are beside the stool,scene0673_00-shoes-3-69-8-9,horizontal,closest,shoes,['stool'],[70],"['find', 'the', 'shoes', 'that', 'are', 'beside', 'the', 'stool']",sr3d,True,True,True,find the shoes that are beside the stool,shoe,"['stool', 'shoe']","['stool', 'shoe']","[['stool', 'stepstool', 'step stool', 'chair', 'footstool', 'side table', 'seat', 'office chair', 'furniture', 'end table', 'folded chair'], ['shoe', 'boots', 'slipper', 'sock', 'step', 'shoe rack', 'picture', 'object', 'tire', 'box', 'mouse']]"
1298,scene0235_00,32,"[8, 9, 10, 11]",select the lamp that is close to the chair,scene0235_00-lamp-5-32-8-9-10-11,horizontal,closest,lamp,['chair'],[22],"['select', 'the', 'lamp', 'that', 'is', 'close', 'to', 'the', 'chair']",sr3d,True,True,True,select the lamp that is close to the chair,lamp,"['chair', 'lamp']","['chair', 'lamp']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
1299,scene0416_04,34,"[7, 17]",the door that is close to the office chair,scene0416_04-door-3-34-7-17,horizontal,closest,door,['office chair'],[18],"['the', 'door', 'that', 'is', 'close', 'to', 'the', 'office', 'chair']",sr3d,True,True,True,the door that is close to the office chair,door,"['office chair', 'door']","['office chair', 'door']","[['office chair', 'chair', 'armchair', 'furniture', 'folded chair', 'rocking chair', 'carseat', 'sofa chair', 'massage chair', 'exercise bike', 'seat'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
